"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","ENTREZID"
"41","72.4439338806906","-2.7503144964148","0.592240200245731","-4.64391727423037","3.4186449275228e-06","0.00139317550444117","ENSG00000140945","1012"
"42","371.28344484396","-1.17240898346071","0.253609790516569","-4.62288534315914","3.78438920227201e-06","0.00150663705340209","ENSG00000250138","728488"
"43","153.775954478049","22.1004416910977","4.78519185529621","4.61850691872201","3.86511095067181e-06","0.00150663705340209","ENSG00000228177","57827"
"44","19.8110833984515","7.6168428356834","1.65527105607631","4.60156830974772","4.19321588328564e-06","0.00156642820839989","ENSG00000183246","150221"
"45","224.219977702619","-1.85482471613473","0.404993454647499","-4.57988813115299","4.65224697176375e-06","0.00170243756021828","ENSG00000165023","54769"
"46","2976.18625212223","0.605506412893749","0.13240089459458","4.57328037508996","4.801469384766e-06","0.00172190295076478","ENSG00000103257","8140"
"47","2175.03610394148","0.526883169916773","0.115568655683969","4.55904905009515","5.13857697416013e-06","0.00180666321026795","ENSG00000105835","10135"
"48","3167.94685513087","0.460576414137214","0.101297594676316","4.54676555360402","5.44766230716165e-06","0.00187850063134069","ENSG00000109084","27346"
"49","58.3258662197561","-2.81551076525883","0.620114375978571","-4.5403088112831","5.61718947042268e-06","0.00188346501192797","ENSG00000023839","1244"
"50","67.3378471058307","21.7173105468165","4.7853868647215","4.53825597819884","5.67213823234123e-06","0.00188346501192797","ENSG00000235986","2794"
"51","2790.5938234157","0.624745546960574","0.138699689713247","4.5043038542638","6.65908703620367e-06","0.00209622221931096","ENSG00000065911","10797"
"52","353.639766452547","-1.14103349778107","0.253423278640515","-4.50248100293757","6.71647600649332e-06","0.00209622221931096","ENSG00000167549","84940"
"53","1081.5011144742","-0.811809571215451","0.180558782234415","-4.49609573773874","6.92125821153471e-06","0.00209622221931096","ENSG00000158445","3745"
"54","420.250939634991","1.05306998758789","0.234381961693452","4.49296515815154","7.02382797962623e-06","0.00209622221931096","ENSG00000261716","337873"
"55","240.354262615373","-1.19127725841785","0.265335476426579","-4.48970214786745","7.13228336445809e-06","0.00209622221931096","ENSG00000133805","272"
"56","648.549834851046","-0.842899545328316","0.187854158007934","-4.4869890252454","7.22367941399012e-06","0.00209622221931096","ENSG00000154240","201134"
"57","2607.92813047575","-0.474563803208141","0.106594496312677","-4.45204789763335","8.50551866230445e-06","0.00242083262117113","ENSG00000174353","378108"
"58","427.127429759749","1.38974271861914","0.31410200874675","4.42449484536612","9.6668211792219e-06","0.00270837141507231","ENSG00000258790","9692"
"59","2052.20714915252","-0.496660882746165","0.113073174732024","-4.3923847006438","1.12114090335635e-05","0.00309279654432041","ENSG00000075043","3785"
"60","97.0916894697951","-1.82477111931464","0.41627585131116","-4.38356227863589","1.16754250960231e-05","0.00317200071813319","ENSG00000184343","26576"
"61","456.115541543278","-1.16206604628003","0.267485137803084","-4.3444135095667","1.3964824891461e-05","0.00369836389147335","ENSG00000196277","2917"
"62","714.732948588176","-0.727166411162424","0.167416248281702","-4.34346378338896","1.40253608064351e-05","0.00369836389147335","ENSG00000142279","126374"
"63","1648.99181510643","-0.667557642918508","0.153923749974849","-4.33693723696042","1.44481858794841e-05","0.0037546437826816","ENSG00000075223","10512"
"64","3427.36756876079","0.46953507830664","0.1083673893919","4.33280787644163","1.47219575284769e-05","0.00377113457775884","ENSG00000059573","5832"
"65","189.946169076264","-1.43033642602085","0.330765094253632","-4.32432699480697","1.52998216442752e-05","0.0038639591817394","ENSG00000182752","5069"
